,training.top_k_forward_reward.top_1_forward_reward,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.top_k_healthy_reward.top_0_healthy_reward,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.top_k_forward_reward.top_2_forward_reward,training.fitness_1q,training.top_k_reward.top_0_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.generation,training.fitness_median,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,training.top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,training.evaluation
0,0,1000,0,0,13.44572639465332,101,1000,9.667527198791504,0,192.77337646484375,1000,1000,57.88999938964844,0,33.0,1000,0,0,11.5,0,0,0,7.0,1000,1694439661.6401613,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,0
1,0,1000,0,1,14.888949394226074,101,1000,1.282258152961731,0,249.44822692871094,1000,1000,92.22999572753906,0,36.0,1000,0,1,30.0,0,0,0,7.75,1000,1694439663.0833843,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,100
2,0,1000,0,2,16.21629309654236,101,1000,1.284137487411499,0,279.3673400878906,1000,1000,112.97999572753906,0,35.25,1000,0,2,31.0,0,0,0,8.0,1000,1694439664.410728,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,200
3,0,1000,0,3,17.538329362869263,101,1000,1.2772645950317383,0,338.1268005371094,1000,1000,162.80999755859375,0,39.25,1000,0,3,32.0,0,0,0,10.75,1000,1694439665.7327642,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,300
4,0,1000,0,4,18.827869176864624,101,1000,1.2460440397262573,0,403.0690612792969,1000,1000,241.6699981689453,0,56.0,1000,0,4,32.0,0,0,0,20.75,1000,1694439667.022304,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,400
5,0,1000,0,5,20.158984184265137,101,1000,1.2805805206298828,0,416.37359619140625,1000,1000,259.47998046875,0,65.25,1000,0,5,33.0,0,0,0,14.5,1000,1694439668.353419,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,500
6,0,1000,0,6,21.486841201782227,101,1000,1.2824695110321045,0,365.7805480957031,1000,1000,192.3699951171875,0,41.25,1000,0,6,32.0,0,0,0,14.75,1000,1694439669.681276,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,600
7,0,1000,0,7,22.811213731765747,101,1000,1.284008264541626,0,397.4817199707031,1000,1000,229.45999145507812,0,46.5,1000,0,7,32.0,0,0,0,13.5,1000,1694439671.0056486,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,700
8,0,1000,0,8,24.143672466278076,101,1000,1.2886799573898315,0,398.5392150878906,1000,1000,227.33999633789062,0,38.25,1000,0,8,31.0,0,0,0,7.0,1000,1694439672.3381073,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,800
9,0,1000,0,9,25.461419343948364,101,1000,1.2769650220870972,0,426.72552490234375,1000,1000,280.66998291015625,0,1000.0,1000,0,9,33.5,0,0,0,25.0,1000,1694439673.6558542,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,900
