,generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
0,1199,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
1,599,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
2,1899,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
3,899,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
4,1799,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
5,1699,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
6,999,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
7,199,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
8,1499,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
9,1399,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
10,799,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
11,99,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
12,1599,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
13,1099,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
14,2499,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
15,1999,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
16,399,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
17,1299,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
18,2099,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
19,2199,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
20,2299,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
21,299,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
22,2399,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
23,699,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
24,499,5,68.49999999999999,1,2,2,lgp,inverted_double_pendulum,109
25,699,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
26,2299,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
27,1599,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
28,899,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
29,2199,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
30,1699,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
31,2399,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
32,1899,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
33,299,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
34,2099,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
35,999,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
36,199,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
37,799,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
38,1799,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
39,1299,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
40,1399,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
41,499,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
42,2499,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
43,1999,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
44,99,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
45,1199,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
46,399,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
47,599,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
48,1499,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
49,1099,20,39.29999999999999,5,7,4,lgp,inverted_double_pendulum,109
50,2299,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
51,999,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
52,599,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
53,1299,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
54,499,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
55,1999,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
56,1399,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
57,799,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
58,99,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
59,199,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
60,2499,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
61,1599,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
62,2199,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
63,2399,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
64,1199,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
65,2099,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
66,1099,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
67,1699,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
68,1899,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
69,399,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
70,1499,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
71,699,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
72,1799,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
73,899,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
74,299,6,68.29999999999998,1,2,3,lgp,inverted_double_pendulum,109
75,899,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
76,499,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
77,2499,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
78,1699,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
79,1399,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
80,199,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
81,1599,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
82,999,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
83,799,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
84,2199,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
85,1499,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
86,2399,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
87,299,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
88,399,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
89,99,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
90,1899,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
91,699,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
92,599,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
93,1299,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
94,1099,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
95,2099,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
96,2299,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
97,1199,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
98,1999,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
99,1799,4,53.099999999999994,3,0,1,lgp,inverted_double_pendulum,109
100,1599,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
101,799,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
102,1699,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
103,699,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
104,2499,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
105,1499,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
106,199,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
107,99,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
108,2199,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
109,399,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
110,1399,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
111,1199,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
112,1899,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
113,1099,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
114,1999,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
115,2099,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
116,599,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
117,1799,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
118,999,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
119,2399,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
120,2299,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
121,899,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
122,499,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
123,299,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
124,1299,7,43.4,4,1,2,lgp,inverted_double_pendulum,109
125,399,6,51.999999999999986,3,1,2,lgp,inverted_double_pendulum,109
126,1999,6,51.999999999999986,3,1,2,lgp,inverted_double_pendulum,109
127,899,6,51.999999999999986,3,1,2,lgp,inverted_double_pendulum,109
128,299,6,51.999999999999986,3,1,2,lgp,inverted_double_pendulum,109
129,1899,6,51.999999999999986,3,1,2,lgp,inverted_double_pendulum,109
130,99,6,51.999999999999986,3,1,2,lgp,inverted_double_pendulum,109
131,1199,6,51.999999999999986,3,1,2,lgp,inverted_double_pendulum,109
