,generation,n_edges,phi,solver,environment,seed
0,899,4,69.39999999999999,lgp,hopper,104
1,499,4,69.39999999999999,lgp,hopper,104
2,1399,4,69.39999999999999,lgp,hopper,104
3,199,4,69.39999999999999,lgp,hopper,104
4,999,4,69.39999999999999,lgp,hopper,104
5,799,4,69.39999999999999,lgp,hopper,104
6,1499,4,69.39999999999999,lgp,hopper,104
7,299,4,69.39999999999999,lgp,hopper,104
8,399,4,69.39999999999999,lgp,hopper,104
9,99,4,69.39999999999999,lgp,hopper,104
10,699,4,69.39999999999999,lgp,hopper,104
11,599,4,69.39999999999999,lgp,hopper,104
12,1299,4,69.39999999999999,lgp,hopper,104
13,1099,4,69.39999999999999,lgp,hopper,104
14,1199,4,69.39999999999999,lgp,hopper,104
15,799,8,67.6,lgp,hopper,104
16,699,8,67.6,lgp,hopper,104
17,1499,8,67.6,lgp,hopper,104
18,199,8,67.6,lgp,hopper,104
19,99,8,67.6,lgp,hopper,104
20,399,8,67.6,lgp,hopper,104
21,1399,8,67.6,lgp,hopper,104
22,1199,8,67.6,lgp,hopper,104
23,1099,8,67.6,lgp,hopper,104
24,599,8,67.6,lgp,hopper,104
25,999,8,67.6,lgp,hopper,104
26,899,8,67.6,lgp,hopper,104
27,499,8,67.6,lgp,hopper,104
28,299,8,67.6,lgp,hopper,104
29,1299,8,67.6,lgp,hopper,104
30,399,3,61.7,lgp,hopper,104
31,899,3,61.7,lgp,hopper,104
32,299,3,61.7,lgp,hopper,104
33,99,3,61.7,lgp,hopper,104
34,1199,3,61.7,lgp,hopper,104
35,599,3,61.7,lgp,hopper,104
36,499,3,61.7,lgp,hopper,104
37,1299,3,61.7,lgp,hopper,104
38,699,3,61.7,lgp,hopper,104
39,1099,3,61.7,lgp,hopper,104
40,999,3,61.7,lgp,hopper,104
41,199,3,61.7,lgp,hopper,104
42,799,3,61.7,lgp,hopper,104
43,1399,3,61.7,lgp,hopper,104
44,1499,3,61.7,lgp,hopper,104
45,999,6,52.19999999999999,lgp,hopper,104
46,199,6,52.19999999999999,lgp,hopper,104
47,799,6,52.19999999999999,lgp,hopper,104
48,1499,6,52.19999999999999,lgp,hopper,104
49,99,6,52.19999999999999,lgp,hopper,104
50,299,6,52.19999999999999,lgp,hopper,104
51,1299,6,52.19999999999999,lgp,hopper,104
52,399,6,52.19999999999999,lgp,hopper,104
53,599,6,52.19999999999999,lgp,hopper,104
54,899,6,52.19999999999999,lgp,hopper,104
55,499,6,52.19999999999999,lgp,hopper,104
56,1099,6,52.19999999999999,lgp,hopper,104
57,699,6,52.19999999999999,lgp,hopper,104
58,1199,6,52.19999999999999,lgp,hopper,104
59,1399,6,52.19999999999999,lgp,hopper,104
60,1499,11,42.19999999999999,lgp,hopper,104
61,799,11,42.19999999999999,lgp,hopper,104
62,399,11,42.19999999999999,lgp,hopper,104
63,1199,11,42.19999999999999,lgp,hopper,104
64,1399,11,42.19999999999999,lgp,hopper,104
65,299,11,42.19999999999999,lgp,hopper,104
66,499,11,42.19999999999999,lgp,hopper,104
