,seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment
0,102,3,3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
1,102,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
2,102,2,2222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
3,102,1,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
4,102,9,9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
5,102,4,4444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
6,102,5,5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
7,102,8,8888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
8,102,6,6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
9,102,7,7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
